name,indeks,k,bas_yil,bas_ay,son_yil,son_ay,L_ay,S,I,tepe
Çorlu,SPI,6,2004,12,2005,7,8,5.626,0.703,1.485
Çorlu,SPI,6,2006,2,2006,2,1,0.578,0.578,0.578
Çorlu,SPI,6,2006,4,2006,6,3,1.672,0.557,0.773
Çorlu,SPI,6,2007,1,2007,10,10,14.657,1.466,2.229
Çorlu,SPI,6,2008,5,2009,3,11,6.338,0.576,1.731
Çorlu,SPI,6,2012,3,2012,4,2,0.703,0.351,0.619
Çorlu,SPI,6,2012,6,2012,9,4,1.677,0.419,0.585
Çorlu,SPI,6,2012,11,2012,11,1,0.846,0.846,0.846
Çorlu,SPI,6,2013,8,2013,9,2,2.107,1.053,1.394
Çorlu,SPI,6,2013,12,2014,2,3,0.738,0.246,0.396
Çorlu,SPI,6,2014,4,2014,5,2,1.774,0.887,0.976
Çorlu,SPI,6,2015,8,2015,8,1,0.484,0.484,0.484
Çorlu,SPI,6,2015,12,2017,5,18,10.47,0.582,1.316
Çorlu,SPI,6,2019,3,2020,5,15,18.461,1.231,2.814
Çorlu,SPI,6,2020,11,2021,1,3,1.655,0.552,1.575
Çorlu,SPI,6,2021,4,2021,4,1,0.095,0.095,0.095
Çorlu,SPI,6,2021,12,2024,2,27,30.081,1.114,3.407
Çorlu,SPI,6,2024,5,2024,12,8,11.557,1.445,2.05
Çorlu,SPI,9,1965,9,1965,10,2,0.756,0.378,0.429
Çorlu,SPI,9,1967,8,1968,2,7,5.426,0.775,1.869
Çorlu,SPI,9,1968,5,1968,7,3,0.326,0.109,0.168
Çorlu,SPI,9,1968,10,1968,12,3,1.118,0.373,0.51
Çorlu,SPI,9,1969,9,1970,1,5,5.046,1.009,1.889
Çorlu,SPI,9,1971,1,1971,2,2,0.2,0.1,0.157
Çorlu,SPI,9,1971,10,1971,10,1,0.21,0.21,0.21
Çorlu,SPI,9,1971,12,1972,10,11,16.434,1.494,2.179
Çorlu,SPI,9,1973,6,1973,8,3,1.311,0.437,0.646
Çorlu,SPI,9,1973,11,1974,10,12,7.815,0.651,1.237
Çorlu,SPI,9,1974,12,1974,12,1,0.049,0.049,0.049
Çorlu,SPI,9,1975,2,1975,4,3,1.626,0.542,1.089
Çorlu,SPI,9,1977,10,1978,1,4,1.3,0.325,0.458
Çorlu,SPI,9,1979,6,1979,10,5,1.41,0.282,0.688
Çorlu,SPI,9,1981,4,1981,4,1,0.012,0.012,0.012
Çorlu,SPI,9,1981,9,1981,10,2,0.188,0.094,0.138
Çorlu,SPI,9,1982,9,1983,7,11,10.369,0.943,1.595
Çorlu,SPI,9,1983,9,1984,2,6,3.436,0.573,1.033
Çorlu,SPI,9,1984,5,1984,7,3,0.638,0.213,0.332
Çorlu,SPI,9,1984,10,1986,1,16,14.086,0.88,1.818
Çorlu,SPI,9,1986,8,1986,8,1,0.174,0.174,0.174
Çorlu,SPI,9,1986,10,1988,5,20,21.804,1.09,2.134
Çorlu,SPI,9,1988,8,1988,10,3,1.514,0.505,0.805
Çorlu,SPI,9,1989,1,1990,11,23,18.894,0.821,1.973
Çorlu,SPI,9,1991,3,1991,3,1,0.461,0.461,0.461
Çorlu,SPI,9,1992,1,1994,12,36,33.554,0.932,1.903
Çorlu,SPI,9,1995,10,1995,10,1,0.136,0.136,0.136
Çorlu,SPI,9,1995,12,1996,1,2,0.636,0.318,0.51
Çorlu,SPI,9,1996,5,1997,2,10,3.569,0.357,0.914
Çorlu,SPI,9,1997,5,1997,7,3,1.095,0.365,0.738
Çorlu,SPI,9,1997,9,1997,9,1,0.816,0.816,0.816
Çorlu,SPI,9,2000,9,2000,9,1,0.189,0.189,0.189
Çorlu,SPI,9,2000,11,2001,11,13,13.124,1.01,1.533
Çorlu,SPI,9,2003,6,2004,5,12,5.625,0.469,1.205
Çorlu,SPI,9,2004,7,2004,7,1,0.596,0.596,0.596
Çorlu,SPI,9,2004,11,2005,9,11,6.136,0.558,1.444
Çorlu,SPI,9,2006,2,2006,2,1,0.256,0.256,0.256
Çorlu,SPI,9,2006,4,2006,6,3,1.081,0.36,0.699
Çorlu,SPI,9,2006,12,2007,10,11,14.91,1.355,2.36
Çorlu,SPI,9,2008,2,2008,2,1,0.392,0.392,0.392
Çorlu,SPI,9,2008,8,2009,4,9,6.074,0.675,1.292
Çorlu,SPI,9,2009,6,2009,6,1,0.14,0.14,0.14
Çorlu,SPI,9,2012,3,2012,3,1,0.251,0.251,0.251
Çorlu,SPI,9,2012,6,2012,11,6,2.666,0.444,0.987
Çorlu,SPI,9,2013,12,2014,5,6,2.298,0.383,0.587
Çorlu,SPI,9,2015,12,2017,5,18,12.641,0.702,1.259
Çorlu,SPI,9,2019,6,2020,9,16,19.785,1.237,2.793
Çorlu,SPI,9,2021,3,2021,5,3,0.322,0.107,0.159
Çorlu,SPI,9,2021,11,2022,1,3,0.463,0.154,0.277
Çorlu,SPI,9,2022,3,2023,11,21,34.824,1.658,3.107
Çorlu,SPI,9,2024,1,2024,12,12,10.119,0.843,1.888
Çorlu,SPI,12,1967,6,1967,6,1,0.055,0.055,0.055
Çorlu,SPI,12,1967,11,1968,8,10,4.093,0.409,0.906
Çorlu,SPI,12,1969,9,1970,2,6,1.904,0.317,0.585
Çorlu,SPI,12,1971,12,1973,2,15,17.53,1.169,2.175
Çorlu,SPI,12,1973,9,1975,2,18,10.248,0.569,1.215
Çorlu,SPI,12,1975,5,1975,5,1,0.182,0.182,0.182
Çorlu,SPI,12,1977,10,1977,12,3,0.376,0.125,0.233
Çorlu,SPI,12,1979,4,1979,6,3,0.339,0.113,0.178
Çorlu,SPI,12,1979,9,1979,10,2,0.438,0.219,0.225
Çorlu,SPI,12,1982,11,1984,3,17,14.442,0.85,1.587
Çorlu,SPI,12,1984,7,1986,6,24,15.337,0.639,1.508
Çorlu,SPI,12,1986,8,1986,8,1,0.007,0.007,0.007
Çorlu,SPI,12,1986,11,1988,10,24,24.232,1.01,1.922
Çorlu,SPI,12,1988,12,1991,3,28,21.594,0.771,1.676
Çorlu,SPI,12,1992,4,1994,12,33,34.389,1.042,1.693
Çorlu,SPI,12,1996,1,1997,9,21,5.968,0.284,0.7
Çorlu,SPI,12,2000,9,2000,9,1,0.051,0.051,0.051
Çorlu,SPI,12,2000,11,2001,11,13,14.292,1.099,1.546
Çorlu,SPI,12,2003,9,2003,9,1,0.391,0.391,0.391
Çorlu,SPI,12,2003,11,2004,7,9,5.149,0.572,0.985
Çorlu,SPI,12,2004,10,2005,11,14,6.93,0.495,0.978
Çorlu,SPI,12,2006,1,2006,2,2,0.515,0.258,0.339
Çorlu,SPI,12,2006,5,2006,6,2,0.476,0.238,0.373
Çorlu,SPI,12,2006,12,2008,5,18,15.276,0.849,2.131
Çorlu,SPI,12,2008,11,2009,6,8,5.258,0.657,1.604
Çorlu,SPI,12,2012,6,2012,11,6,1.906,0.318,0.58
Çorlu,SPI,12,2014,1,2014,5,5,2.392,0.478,0.803
Çorlu,SPI,12,2015,12,2017,6,19,12.959,0.682,1.502
Çorlu,SPI,12,2019,7,2020,12,18,22.177,1.232,2.489
Çorlu,SPI,12,2022,1,2022,3,3,0.908,0.303,0.36
Çorlu,SPI,12,2022,5,2024,12,32,46.696,1.459,3.043
Çorlu,SPEI,1,1965,1,1965,1,1,0.822,0.822,0.822
Çorlu,SPEI,1,1965,3,1965,3,1,0.53,0.53,0.53
Çorlu,SPEI,1,1965,6,1965,7,2,1.079,0.539,0.845
Çorlu,SPEI,1,1965,9,1965,10,2,1.526,0.763,1.344
Çorlu,SPEI,1,1966,7,1966,8,2,1.048,0.524,0.983
Çorlu,SPEI,1,1966,10,1966,10,1,1.91,1.91,1.91
Çorlu,SPEI,1,1967,3,1967,3,1,0.784,0.784,0.784
Çorlu,SPEI,1,1967,5,1967,8,4,1.263,0.316,0.894
Çorlu,SPEI,1,1967,10,1967,11,2,1.683,0.842,1.324
Çorlu,SPEI,1,1968,2,1968,2,1,0.269,0.269,0.269
Çorlu,SPEI,1,1968,4,1968,5,2,3.108,1.554,1.611
Çorlu,SPEI,1,1968,7,1968,7,1,0.575,0.575,0.575
Çorlu,SPEI,1,1968,10,1968,11,2,0.912,0.456,0.496
Çorlu,SPEI,1,1969,3,1969,3,1,0.029,0.029,0.029
Çorlu,SPEI,1,1969,5,1969,5,1,1.834,1.834,1.834
Çorlu,SPEI,1,1969,9,1969,11,3,2.849,0.95,1.35
Çorlu,SPEI,1,1970,1,1970,1,1,0.005,0.005,0.005
Çorlu,SPEI,1,1970,6,1970,9,4,2.031,0.508,0.794
Çorlu,SPEI,1,1970,12,1970,12,1,0.028,0.028,0.028
Çorlu,SPEI,1,1971,2,1971,2,1,0.198,0.198,0.198
Çorlu,SPEI,1,1971,4,1971,5,2,0.658,0.329,0.534
Çorlu,SPEI,1,1971,8,1971,10,3,0.783,0.261,0.386
Çorlu,SPEI,1,1971,12,1972,6,7,6.286,0.898,1.539
Çorlu,SPEI,1,1972,12,1973,1,2,1.837,0.918,1.581
Çorlu,SPEI,1,1973,5,1973,6,2,1.348,0.674,1.159
Çorlu,SPEI,1,1973,9,1973,9,1,0.104,0.104,0.104
Çorlu,SPEI,1,1973,11,1974,2,4,2.752,0.688,0.84
Çorlu,SPEI,1,1974,4,1974,4,1,0.032,0.032,0.032
Çorlu,SPEI,1,1974,6,1974,7,2,0.812,0.406,0.465
Çorlu,SPEI,1,1974,9,1974,10,2,1.024,0.512,0.955
Çorlu,SPEI,1,1974,12,1974,12,1,0.592,0.592,0.592
Çorlu,SPEI,1,1975,2,1975,2,1,1.031,1.031,1.031
Çorlu,SPEI,1,1975,4,1975,4,1,0.075,0.075,0.075
Çorlu,SPEI,1,1975,9,1975,9,1,1.366,1.366,1.366
Çorlu,SPEI,1,1976,1,1976,4,4,2.41,0.603,0.769
Çorlu,SPEI,1,1976,11,1976,11,1,0.102,0.102,0.102
Çorlu,SPEI,1,1977,3,1977,3,1,0.282,0.282,0.282
Çorlu,SPEI,1,1977,5,1977,5,1,0.196,0.196,0.196
Çorlu,SPEI,1,1977,8,1977,8,1,0.8,0.8,0.8
Çorlu,SPEI,1,1977,10,1977,11,2,0.397,0.199,0.203
Çorlu,SPEI,1,1978,6,1978,7,2,1.492,0.746,0.928
Çorlu,SPEI,1,1978,11,1978,12,2,1.725,0.863,0.909
Çorlu,SPEI,1,1979,2,1979,3,2,2.371,1.185,1.776
Çorlu,SPEI,1,1979,6,1979,6,1,1.58,1.58,1.58
Çorlu,SPEI,1,1979,9,1979,9,1,0.795,0.795,0.795
Çorlu,SPEI,1,1979,12,1979,12,1,0.729,0.729,0.729
Çorlu,SPEI,1,1980,8,1980,10,3,1.846,0.615,1.609
Çorlu,SPEI,1,1981,2,1981,2,1,0.37,0.37,0.37
Çorlu,SPEI,1,1981,4,1981,4,1,1.324,1.324,1.324
Çorlu,SPEI,1,1981,6,1981,6,1,1.753,1.753,1.753
Çorlu,SPEI,1,1982,1,1982,3,3,2.382,0.794,1.19
Çorlu,SPEI,1,1982,6,1982,6,1,0.623,0.623,0.623
Çorlu,SPEI,1,1982,9,1982,11,3,3.375,1.125,1.585
Çorlu,SPEI,1,1983,1,1983,1,1,0.474,0.474,0.474
Çorlu,SPEI,1,1983,3,1983,5,3,4.346,1.449,1.912
Çorlu,SPEI,1,1983,9,1983,12,4,1.901,0.475,0.739
Çorlu,SPEI,1,1984,5,1984,6,2,1.32,0.66,0.758
Çorlu,SPEI,1,1984,9,1984,10,2,2.81,1.405,1.593
Çorlu,SPEI,1,1984,12,1984,12,1,1.257,1.257,1.257
Çorlu,SPEI,1,1985,3,1985,6,4,2.323,0.581,1.604
Çorlu,SPEI,1,1985,8,1985,10,3,0.74,0.247,0.458
Çorlu,SPEI,1,1985,12,1985,12,1,1.039,1.039,1.039
Çorlu,SPEI,1,1986,3,1986,5,3,2.035,0.678,1.349
Çorlu,SPEI,1,1986,8,1986,8,1,0.966,0.966,0.966
Çorlu,SPEI,1,1986,11,1986,12,2,0.933,0.467,0.643
Çorlu,SPEI,1,1987,2,1987,3,2,1.56,0.78,1.332
Çorlu,SPEI,1,1987,5,1987,7,3,1.183,0.394,0.71
Çorlu,SPEI,1,1987,9,1987,10,2,1.499,0.75,1.326
Çorlu,SPEI,1,1988,1,1988,1,1,1.541,1.541,1.541
Çorlu,SPEI,1,1988,3,1988,3,1,0.245,0.245,0.245
Çorlu,SPEI,1,1988,5,1988,5,1,0.456,0.456,0.456
Çorlu,SPEI,1,1988,7,1988,10,4,1.717,0.429,0.654
Çorlu,SPEI,1,1989,1,1989,4,4,5.328,1.332,2.125
Çorlu,SPEI,1,1989,7,1989,7,1,0.217,0.217,0.217
Çorlu,SPEI,1,1989,9,1989,11,3,0.576,0.192,0.3
Çorlu,SPEI,1,1990,1,1990,3,3,4.753,1.584,1.677
Çorlu,SPEI,1,1990,7,1990,8,2,0.518,0.259,0.415
Çorlu,SPEI,1,1990,11,1990,11,1,0.548,0.548,0.548
Çorlu,SPEI,1,1991,1,1991,3,3,2.31,0.77,0.812
Çorlu,SPEI,1,1991,6,1991,6,1,0.67,0.67,0.67
Çorlu,SPEI,1,1991,9,1991,9,1,0.396,0.396,0.396
Çorlu,SPEI,1,1991,11,1992,2,4,3.552,0.888,1.521
Çorlu,SPEI,1,1992,4,1992,5,2,0.698,0.349,0.468
Çorlu,SPEI,1,1992,8,1993,1,6,3.105,0.517,1.136
Çorlu,SPEI,1,1993,3,1993,4,2,0.785,0.393,0.548
Çorlu,SPEI,1,1993,6,1993,7,2,1.146,0.573,0.779
Çorlu,SPEI,1,1993,9,1993,10,2,2.37,1.185,1.839
Çorlu,SPEI,1,1993,12,1994,1,2,0.816,0.408,0.759
Çorlu,SPEI,1,1994,3,1994,9,7,6.067,0.867,2.536
Çorlu,SPEI,1,1995,2,1995,2,1,0.298,0.298,0.298
Çorlu,SPEI,1,1995,5,1995,6,2,1.63,0.815,1.005
Çorlu,SPEI,1,1995,10,1995,10,1,0.536,0.536,0.536
Çorlu,SPEI,1,1996,1,1996,1,1,0.976,0.976,0.976
Çorlu,SPEI,1,1996,5,1996,6,2,3.188,1.594,1.957
Çorlu,SPEI,1,1996,10,1996,11,2,1.334,0.667,0.826
Çorlu,SPEI,1,1997,1,1997,2,2,1.425,0.712,0.86
Çorlu,SPEI,1,1997,5,1997,6,2,2.267,1.134,1.36
Çorlu,SPEI,1,1997,9,1997,9,1,0.28,0.28,0.28
Çorlu,SPEI,1,1997,11,1997,11,1,0.619,0.619,0.619
Çorlu,SPEI,1,1998,1,1998,2,2,1.237,0.619,0.68
Çorlu,SPEI,1,1998,4,1998,4,1,0.99,0.99,0.99
Çorlu,SPEI,1,1998,6,1998,6,1,0.026,0.026,0.026
Çorlu,SPEI,1,1999,1,1999,1,1,0.751,0.751,0.751
Çorlu,SPEI,1,1999,4,1999,4,1,0.503,0.503,0.503
Çorlu,SPEI,1,1999,10,1999,10,1,1.043,1.043,1.043
Çorlu,SPEI,1,2000,1,2000,1,1,0.841,0.841,0.841
Çorlu,SPEI,1,2000,3,2000,3,1,0.182,0.182,0.182
Çorlu,SPEI,1,2000,6,2000,8,3,1.101,0.367,0.678
Çorlu,SPEI,1,2000,11,2001,1,3,3.871,1.29,1.639
Çorlu,SPEI,1,2001,3,2001,3,1,2.122,2.122,2.122
Çorlu,SPEI,1,2001,5,2001,8,4,2.212,0.553,1.26
Çorlu,SPEI,1,2001,10,2001,10,1,1.381,1.381,1.381
Çorlu,SPEI,1,2002,1,2002,2,2,1.315,0.657,0.672
Çorlu,SPEI,1,2002,5,2002,5,1,0.653,0.653,0.653
Çorlu,SPEI,1,2002,7,2002,7,1,0.16,0.16,0.16
Çorlu,SPEI,1,2002,10,2002,10,1,0.209,0.209,0.209
Çorlu,SPEI,1,2002,12,2002,12,1,0.751,0.751,0.751
Çorlu,SPEI,1,2003,3,2003,3,1,0.339,0.339,0.339
Çorlu,SPEI,1,2003,5,2003,9,5,5.154,1.031,1.79
Çorlu,SPEI,1,2003,11,2003,12,2,1.427,0.714,0.994
Çorlu,SPEI,1,2004,2,2004,2,1,0.568,0.568,0.568
Çorlu,SPEI,1,2004,4,2004,5,2,1.037,0.519,0.81
Çorlu,SPEI,1,2004,7,2004,7,1,0.067,0.067,0.067
Çorlu,SPEI,1,2004,9,2005,1,5,4.532,0.906,1.373
Çorlu,SPEI,1,2005,3,2005,4,2,1.875,0.938,1.274
Çorlu,SPEI,1,2005,9,2005,9,1,0.898,0.898,0.898
Çorlu,SPEI,1,2006,1,2006,2,2,1.383,0.692,0.906
Çorlu,SPEI,1,2006,4,2006,5,2,2.117,1.058,1.504
Çorlu,SPEI,1,2006,8,2006,8,1,0.2,0.2,0.2
Çorlu,SPEI,1,2006,10,2007,4,7,6.005,0.858,1.431
Çorlu,SPEI,1,2007,6,2007,8,3,5.336,1.779,2.027
Çorlu,SPEI,1,2007,10,2007,10,1,0.256,0.256,0.256
Çorlu,SPEI,1,2007,12,2008,2,3,2.247,0.749,0.991
Çorlu,SPEI,1,2008,4,2008,4,1,1.231,1.231,1.231
Çorlu,SPEI,1,2008,7,2008,8,2,1.783,0.891,1.273
Çorlu,SPEI,1,2008,10,2008,12,3,2.675,0.892,1.374
Çorlu,SPEI,1,2009,6,2009,6,1,0.609,0.609,0.609
Çorlu,SPEI,1,2009,8,2009,8,1,0.409,0.409,0.409
Çorlu,SPEI,1,2009,11,2009,11,1,0.31,0.31,0.31
Çorlu,SPEI,1,2010,5,2010,5,1,1.047,1.047,1.047
Çorlu,SPEI,1,2010,8,2010,8,1,4.753,4.753,4.753
Çorlu,SPEI,1,2010,11,2010,11,1,0.605,0.605,0.605
Çorlu,SPEI,1,2011,1,2011,3,3,1.146,0.382,0.568
Çorlu,SPEI,1,2011,7,2011,8,2,1.593,0.796,1.068
Çorlu,SPEI,1,2011,11,2011,11,1,1.004,1.004,1.004
Çorlu,SPEI,1,2012,1,2012,1,1,0.187,0.187,0.187
Çorlu,SPEI,1,2012,3,2012,3,1,0.377,0.377,0.377
Çorlu,SPEI,1,2012,6,2012,9,4,5.096,1.274,2.342
Çorlu,SPEI,1,2012,11,2012,11,1,0.805,0.805,0.805
Çorlu,SPEI,1,2013,4,2013,5,2,2.608,1.304,1.682
Çorlu,SPEI,1,2013,7,2013,9,3,2.434,0.811,0.988
Çorlu,SPEI,1,2013,12,2014,2,3,3.86,1.287,1.908
Çorlu,SPEI,1,2014,4,2014,4,1,0.511,0.511,0.511
Çorlu,SPEI,1,2014,11,2014,11,1,0.396,0.396,0.396
Çorlu,SPEI,1,2015,3,2015,3,1,0.434,0.434,0.434
Çorlu,SPEI,1,2015,5,2015,5,1,1.567,1.567,1.567
Çorlu,SPEI,1,2015,7,2015,8,2,2.646,1.323,1.472
Çorlu,SPEI,1,2015,11,2015,12,2,2.32,1.16,1.679
Çorlu,SPEI,1,2016,2,2016,4,3,2.478,0.826,1.353
Çorlu,SPEI,1,2016,7,2016,10,4,2.743,0.686,1.121
Çorlu,SPEI,1,2016,12,2016,12,1,0.685,0.685,0.685
Çorlu,SPEI,1,2017,2,2017,3,2,1.34,0.67,0.846
Çorlu,SPEI,1,2017,5,2017,5,1,0.277,0.277,0.277
Çorlu,SPEI,1,2017,8,2017,9,2,1.314,0.657,0.803
Çorlu,SPEI,1,2018,4,2018,5,2,1.878,0.939,1.462
Çorlu,SPEI,1,2018,8,2018,8,1,1.368,1.368,1.368
Çorlu,SPEI,1,2019,2,2019,3,2,2.105,1.052,1.136
Çorlu,SPEI,1,2019,6,2019,6,1,1.238,1.238,1.238
Çorlu,SPEI,1,2019,8,2020,3,8,9.539,1.192,2.715
Çorlu,SPEI,1,2020,7,2020,12,6,6.574,1.096,1.837
Çorlu,SPEI,1,2021,3,2021,4,2,1.022,0.511,0.768
Çorlu,SPEI,1,2021,7,2021,11,5,2.901,0.58,1.547
Çorlu,SPEI,1,2022,1,2022,1,1,1.326,1.326,1.326
Çorlu,SPEI,1,2022,3,2022,3,1,0.911,0.911,0.911
Çorlu,SPEI,1,2022,5,2022,7,3,2.169,0.723,1.181
Çorlu,SPEI,1,2022,9,2023,3,7,9.945,1.421,1.837
Çorlu,SPEI,1,2023,7,2023,10,4,8.03,2.008,3.265
Çorlu,SPEI,1,2023,12,2024,2,3,1.342,0.447,0.725
Çorlu,SPEI,1,2024,4,2024,8,5,7.459,1.492,2.626
Çorlu,SPEI,1,2024,10,2024,11,2,2.447,1.224,1.399
Çorlu,SPEI,3,1965,3,1965,3,1,0.047,0.047,0.047
Çorlu,SPEI,3,1965,7,1965,10,4,0.662,0.166,0.262
Çorlu,SPEI,3,1966,9,1966,11,3,2.066,0.689,1.311
Çorlu,SPEI,3,1967,4,1967,12,9,5.953,0.661,1.105
Çorlu,SPEI,3,1968,4,1968,7,4,5.292,1.323,1.845
Çorlu,SPEI,3,1969,5,1969,7,3,2.988,0.996,1.191
Çorlu,SPEI,3,1969,9,1969,12,4,3.07,0.767,1.549
Çorlu,SPEI,3,1970,7,1970,10,4,2.208,0.552,1.217
Çorlu,SPEI,3,1971,2,1971,2,1,0.007,0.007,0.007
Çorlu,SPEI,3,1971,6,1971,6,1,0.442,0.442,0.442
Çorlu,SPEI,3,1971,10,1972,8,11,10.662,0.969,1.99
Çorlu,SPEI,3,1972,12,1973,2,3,1.342,0.447,0.898
Çorlu,SPEI,3,1973,5,1973,7,3,2.18,0.727,0.917
Çorlu,SPEI,3,1973,11,1974,4,6,4.423,0.737,1.22
Çorlu,SPEI,3,1974,8,1974,12,5,2.697,0.539,0.892
Çorlu,SPEI,3,1975,2,1975,2,1,0.797,0.797,0.797
Çorlu,SPEI,3,1975,9,1975,9,1,0.156,0.156,0.156
Çorlu,SPEI,3,1976,2,1976,4,3,2.48,0.827,0.976
Çorlu,SPEI,3,1977,8,1977,12,5,1.985,0.397,0.604
Çorlu,SPEI,3,1978,7,1978,8,2,1.547,0.773,0.961
Çorlu,SPEI,3,1978,12,1979,1,2,0.376,0.188,0.223
Çorlu,SPEI,3,1979,3,1979,6,4,2.885,0.721,1.195
Çorlu,SPEI,3,1980,10,1980,11,2,2.294,1.147,1.386
Çorlu,SPEI,3,1981,4,1981,4,1,0.851,0.851,0.851
Çorlu,SPEI,3,1981,6,1981,6,1,1.185,1.185,1.185
Çorlu,SPEI,3,1981,8,1981,8,1,0.075,0.075,0.075
Çorlu,SPEI,3,1982,3,1982,4,2,1.247,0.623,1.117
Çorlu,SPEI,3,1982,9,1983,1,5,4.195,0.839,1.676
Çorlu,SPEI,3,1983,3,1983,6,4,6.259,1.565,2.664
Çorlu,SPEI,3,1983,11,1984,2,4,2.969,0.742,1.054
Çorlu,SPEI,3,1984,6,1984,7,2,0.671,0.335,0.567
Çorlu,SPEI,3,1984,10,1985,1,4,3.808,0.952,1.398
Çorlu,SPEI,3,1985,4,1985,10,7,5.882,0.84,1.499
Çorlu,SPEI,3,1986,4,1987,11,20,11.315,0.566,1.376
Çorlu,SPEI,3,1988,3,1988,3,1,0.811,0.811,0.811
Çorlu,SPEI,3,1988,7,1988,10,4,2.331,0.583,0.819
Çorlu,SPEI,3,1989,2,1989,5,4,5.344,1.336,2.021
Çorlu,SPEI,3,1989,9,1990,5,9,7.681,0.853,1.996
Çorlu,SPEI,3,1991,1,1991,3,3,1.34,0.447,1.16
Çorlu,SPEI,3,1991,12,1992,3,4,3.698,0.925,1.661
Çorlu,SPEI,3,1992,5,1992,6,2,0.427,0.213,0.378
Çorlu,SPEI,3,1992,10,1993,1,4,3.396,0.849,1.218
Çorlu,SPEI,3,1993,6,1994,11,18,14.924,0.829,1.73
Çorlu,SPEI,3,1995,5,1995,7,3,1.958,0.653,1.121
Çorlu,SPEI,3,1996,1,1996,2,2,0.37,0.185,0.212
Çorlu,SPEI,3,1996,5,1996,7,3,3.182,1.061,1.686
Çorlu,SPEI,3,1996,11,1997,3,5,1.391,0.278,0.535
Çorlu,SPEI,3,1997,6,1997,7,2,1.253,0.627,1.05
Çorlu,SPEI,3,1998,8,1998,8,1,0.007,0.007,0.007
Çorlu,SPEI,3,2000,3,2000,3,1,0.39,0.39,0.39
Çorlu,SPEI,3,2000,8,2000,9,2,0.982,0.491,0.829
Çorlu,SPEI,3,2000,11,2001,5,7,6.84,0.977,1.878
Çorlu,SPEI,3,2001,7,2001,10,4,3.129,0.782,1.09
Çorlu,SPEI,3,2002,3,2002,5,3,0.771,0.257,0.614
Çorlu,SPEI,3,2002,7,2002,7,1,0.258,0.258,0.258
Çorlu,SPEI,3,2002,12,2002,12,1,0.136,0.136,0.136
Çorlu,SPEI,3,2003,5,2003,9,5,6.955,1.391,2.14
Çorlu,SPEI,3,2004,1,2004,1,1,0.294,0.294,0.294
Çorlu,SPEI,3,2004,4,2004,6,3,1.234,0.411,0.657
Çorlu,SPEI,3,2004,11,2005,5,7,6.58,0.94,1.881
Çorlu,SPEI,3,2005,11,2005,11,1,0.095,0.095,0.095
Çorlu,SPEI,3,2006,1,2006,6,6,2.455,0.409,0.714
Çorlu,SPEI,3,2006,10,2007,10,13,14.738,1.134,2.566
Çorlu,SPEI,3,2008,2,2008,5,4,3.367,0.842,1.166
Çorlu,SPEI,3,2008,8,2009,2,7,4.975,0.711,1.514
Çorlu,SPEI,3,2009,6,2009,6,1,0.052,0.052,0.052
Çorlu,SPEI,3,2009,8,2009,8,1,0.045,0.045,0.045
Çorlu,SPEI,3,2010,5,2010,5,1,0.13,0.13,0.13
Çorlu,SPEI,3,2010,7,2010,9,3,1.245,0.415,0.675
Çorlu,SPEI,3,2011,3,2011,3,1,0.678,0.678,0.678
Çorlu,SPEI,3,2011,8,2011,9,2,1.332,0.666,0.942
Çorlu,SPEI,3,2012,1,2012,4,4,1.284,0.321,0.674
Çorlu,SPEI,3,2012,6,2012,11,6,6.409,1.068,2.463
Çorlu,SPEI,3,2013,5,2013,9,5,5.99,1.198,1.412
Çorlu,SPEI,3,2014,1,2014,4,4,4.311,1.078,1.811
Çorlu,SPEI,3,2014,12,2015,1,2,0.189,0.095,0.114
Çorlu,SPEI,3,2015,5,2015,5,1,0.414,0.414,0.414
Çorlu,SPEI,3,2015,7,2015,9,3,1.863,0.621,0.845
Çorlu,SPEI,3,2015,12,2016,12,13,11.219,0.863,1.351
Çorlu,SPEI,3,2017,4,2017,5,2,0.959,0.48,0.629
Çorlu,SPEI,3,2018,5,2018,5,1,0.094,0.094,0.094
Çorlu,SPEI,3,2019,2,2019,4,3,1.598,0.533,0.867
Çorlu,SPEI,3,2019,6,2020,4,11,13.797,1.254,2.164
Çorlu,SPEI,3,2020,9,2021,1,5,6.877,1.375,1.862
Çorlu,SPEI,3,2021,4,2021,5,2,0.654,0.327,0.383
Çorlu,SPEI,3,2021,9,2022,1,5,4.411,0.882,1.196
Çorlu,SPEI,3,2022,3,2022,3,1,0.47,0.47,0.47
Çorlu,SPEI,3,2022,5,2023,4,12,16.42,1.368,2.135
Çorlu,SPEI,3,2023,7,2023,11,5,7.234,1.447,2.862
Çorlu,SPEI,3,2024,2,2024,12,11,14.297,1.3,2.806
Çorlu,SPEI,6,1965,10,1965,10,1,0.35,0.35,0.35
Çorlu,SPEI,6,1966,10,1966,10,1,0.187,0.187,0.187
Çorlu,SPEI,6,1967,6,1967,12,7,5.969,0.853,1.184
Çorlu,SPEI,6,1968,7,1968,9,3,2.46,0.82,1.438
Çorlu,SPEI,6,1969,7,1970,1,7,4.888,0.698,1.559
Çorlu,SPEI,6,1970,9,1970,10,2,0.768,0.384,0.547
Çorlu,SPEI,6,1971,9,1972,8,12,13.253,1.104,2.22
Çorlu,SPEI,6,1973,5,1973,5,1,0.591,0.591,0.591
Çorlu,SPEI,6,1973,9,1973,9,1,0.105,0.105,0.105
